,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,time_signature
11664,0.83,1985,5.67e-05,['Red Lorry Yellow Lorry'],0.541,219427,0.789,0,0.917,0,0.0821,-11.187,1,Hollow Eyes,36,0.0707,156.263,4
11665,0.608,1985,0.547,['Rocio Banquells'],0.648,253067,0.491,0,0.0,2,0.0328,-12.392,1,Luna mágica,47,0.0348,131.305,4
11666,0.655,1985,0.159,['The Damned'],0.483,229960,0.6,0,0.299,5,0.521,-11.83,1,The Shadow Of Love,38,0.0323,109.925,4
11667,0.309,1986,0.393,['AC/DC'],0.737,349920,0.425,0,0.00238,0,0.091,-8.215,1,Ride On,42,0.0483,106.346,3
11668,0.449,1986,0.0037,['Stevie Nicks'],0.61,275840,0.931,0,0.00352,9,0.873,-4.955,0,I Can't Wait,40,0.0874,125.399,4
11669,0.721,1986,0.0632,['Wham!'],0.552,319733,0.904,0,0.000186,0,0.216,-6.745,0,Freedom,46,0.0719,133.28,4
11670,0.509,1986,0.0727,"['Eurythmics', 'Annie Lennox', 'Dave Stewart']",0.421,268720,0.98,0,0.0,5,0.459,-2.201,1,When Tomorrow Comes - Remastered Version,54,0.0887,139.36,4
11671,0.569,1986,0.0777,['Crass'],0.627,373267,0.748,0,4.95e-06,11,0.232,-9.956,0,Big a Little A,37,0.309,103.765,4
11672,0.124,1986,0.00371,['Flotsam & Jetsam'],0.189,375400,0.95,0,0.000779,11,0.0543,-9.648,1,Hammerhead,42,0.0954,155.558,4
11673,0.973,1986,0.0524,['Paul Simon'],0.812,124120,0.818,0,0.878,5,0.0364,-7.795,1,You Can Call Me Al - Demo,41,0.0305,121.593,4
11674,0.412,1986,0.00115,['Hüsker Dü'],0.388,269067,0.831,0,0.162,9,0.234,-11.729,0,Sorry Somehow,38,0.0424,151.995,4
11675,0.67,1986,0.636,"['José Luis Perales', 'Mocedades']",0.706,216600,0.747,0,0.0,9,0.175,-4.346,1,Ay Amor (with Mocedades),48,0.0317,122.694,4
11676,0.116,1986,0.264,['Surface'],0.639,255427,0.375,0,0.000546,10,0.0872,-11.148,1,The First Time,40,0.0277,126.421,4
11677,0.551,1986,0.0121,['The The'],0.467,288067,0.951,0,0.158,4,0.206,-9.026,1,Infected,32,0.105,185.963,4
11678,0.303,1986,0.588,['Kenny Rogers'],0.498,223000,0.0793,0,0.0,8,0.125,-18.871,1,Twenty Years Ago,40,0.0351,117.766,4
11679,0.55,1986,0.0201,['Soda Stereo'],0.677,366267,0.792,0,0.0397,7,0.107,-6.089,1,El Rito - Remasterizado 2007,55,0.0287,119.223,4
11680,0.0753,1986,0.0405,['Trevor Jones'],0.16,183377,0.403,0,0.753,9,0.131,-11.311,1,Hallucination,37,0.0297,171.199,4
11681,0.934,1986,0.745,['Marino Perez'],0.828,186462,0.594,0,0.000525,10,0.16,-5.647,0,No la Quiero Ver Con Otro,36,0.0345,117.679,4
11682,0.693,1986,0.046,['The Fabulous Thunderbirds'],0.581,200960,0.75,0,0.00391,4,0.434,-8.456,1,Tuff Enuff,33,0.0378,116.156,4
11683,0.63,1986,0.0162,['David Bowie'],0.693,240400,0.885,0,2.13e-06,2,0.328,-9.998,1,Magic Dance (Single Version) - 2002 Remaster,40,0.0659,105.636,4
11684,0.0904,1986,0.000195,['Megadeth'],0.216,220000,0.988,0,0.774,11,0.162,-3.878,0,Wake Up Dead - Remastered 2011,37,0.215,162.997,4
11685,0.348,1986,0.939,['Robin Williams'],0.583,91320,0.78,0,0.0,3,0.87,-12.921,1,Ballet - Live,31,0.921,113.531,3
11686,0.115,1986,0.00179,['Megadeth'],0.306,243427,0.98,0,0.0142,11,0.103,-5.518,1,Bad Omen - Remastered,38,0.229,135.336,3
11687,0.273,1986,0.0242,['The Cramps'],0.279,202627,0.98,0,0.00127,0,0.324,-5.259,1,Can Your Pussy Do the Dog?,36,0.173,145.08,4
11688,0.77,1987,0.051,['Oingo Boingo'],0.631,282960,0.838,0,0.00141,0,0.381,-12.048,1,Not My Slave,42,0.0418,105.496,4
11689,0.184,1987,0.482,"[""Sinéad O'Connor""]",0.315,391200,0.311,0,1.42e-06,10,0.44,-9.233,1,Troy,51,0.032,116.404,4
11690,0.0381,1987,0.98,['Mark Knopfler'],0.198,240400,0.126,0,0.902,7,0.0765,-17.617,1,Once Upon a Time... Storybook Love,35,0.0326,79.65,4
11691,0.557,1987,0.847,['Tom Waits'],0.584,210333,0.0777,0,1e-05,6,0.115,-19.234,0,Way Down In The Hole,43,0.204,125.917,4
11692,0.327,1987,0.85,"['Colm Wilkinson', 'Terrence Mann']",0.413,150693,0.271,0,0.0,5,0.157,-20.125,1,Confrontation,35,0.0876,87.11,4
11693,0.639,1987,0.103,['Sisters of Mercy'],0.508,659000,0.868,0,0.000185,0,0.949,-10.034,1,This Corrosion - (Remastered),34,0.0624,149.41,4
11694,0.447,1987,0.906,['Norman Large'],0.589,112333,0.194,0,0.0,9,0.42,-18.471,0,Valjean Arrested/Valjean Forgiven,35,0.0723,120.187,4
11695,0.406,1987,0.665,['Dianne Reeves'],0.604,331067,0.439,0,0.0,8,0.139,-11.943,1,Better Days,49,0.0363,148.243,4
11696,0.326,1987,0.912,['Tanya Goodman'],0.358,200600,0.12,0,0.0111,3,0.159,-18.591,1,Lullaby For Teddy,36,0.0321,79.715,4
11697,0.434,1987,0.862,['Tanya Goodman'],0.526,189360,0.142,0,2.38e-06,10,0.109,-18.231,1,Appalachian Lullaby,36,0.0318,112.487,4
11698,0.156,1987,0.953,"['Colm Wilkinson', 'Randy Graff']",0.252,226173,0.0698,0,0.000153,5,0.143,-21.707,1,Come To Me (Fantine's Death),35,0.0398,86.584,4
11699,0.141,1987,0.96,"['Judy Kuhn', 'Colm Wilkinson', 'David Bryant', 'Frances Ruffelle']",0.35,315493,0.0594,0,0.0,2,0.312,-21.774,1,In My Life,35,0.0391,99.85,3
11700,0.456,1987,0.948,['Tanya Goodman'],0.509,194333,0.124,0,0.0,1,0.123,-18.857,1,Hushabye Street,36,0.0319,106.782,3
11701,0.276,1987,0.667,"['Michael Jackson', 'Siedah Garrett']",0.657,251760,0.467,0,1.92e-06,5,0.0295,-8.925,1,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,48,0.0341,100.139,4
11702,0.615,1987,0.00211,['Hoodoo Gurus'],0.275,229933,0.768,0,0.000118,2,0.211,-10.879,1,What's My Scene,34,0.0414,166.935,4
11703,0.156,1987,0.434,['Linda Ronstadt'],0.369,167867,0.112,0,1.2e-06,9,0.106,-16.156,1,Hay Unos Ojos (There Are Some Eyes),39,0.0379,81.941,4
11704,0.386,1987,0.182,['Robbie Robertson'],0.243,323000,0.314,0,0.000416,7,0.279,-19.232,1,Broken Arrow,40,0.0492,75.416,4
11705,0.304,1987,0.823,['Pat Metheny Group'],0.341,566427,0.368,0,0.0471,4,0.0536,-13.505,0,Minuano (Six Eight),41,0.0307,155.898,3
11706,0.315,1987,0.931,['Robert Billig'],0.574,230333,0.128,0,0.0,5,0.226,-19.097,1,Lovely Ladies,34,0.421,77.741,4
11707,0.96,1987,0.0343,['Howard Huntsberry'],0.782,208040,0.605,0,0.000375,8,0.147,-12.514,1,Lonely Teardrops,41,0.0393,138.704,4
11708,0.0439,1988,0.976,"['Wolfgang Amadeus Mozart', 'Capella Istropolitana', 'Barry Wordsworth']",0.0767,684000,0.0149,0,0.921,5,0.0917,-31.04,1,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": II. Andante cantabile",43,0.0448,76.145,4
11709,0.388,1988,4.15e-05,['Helloween'],0.375,308787,0.937,0,2.39e-05,0,0.262,-7.17,1,Eagle Fly Free,54,0.0859,157.12,4
11710,0.792,1988,0.34,['Luis Enrique'],0.805,281773,0.735,0,0.0,11,0.228,-4.904,0,Así Es la Vida,44,0.0519,91.074,4
11711,0.517,1988,0.189,['The Psychedelic Furs'],0.539,207307,0.565,0,9.24e-06,0,0.0996,-14.124,1,Heaven,37,0.0321,137.472,4
11712,0.245,1988,0.601,['Ana Gabriel'],0.404,255773,0.41,0,0.0,11,0.0946,-9.729,0,Soledad (Solidao),46,0.0269,69.15,4
11713,0.2,1988,0.00478,['Manowar'],0.358,357027,0.857,0,5.2e-05,4,0.0586,-12.569,0,Hail and Kill,51,0.0581,93.156,4
11714,0.53,1988,0.000866,['Slick Rick'],0.475,336160,0.762,0,0.0,7,0.748,-6.022,0,The Ruler's Back,40,0.259,176.891,4
11715,0.101,1988,0.973,"['Wolfgang Amadeus Mozart', 'Capella Istropolitana', 'Wolfgang Sobotka']",0.202,464973,0.0265,0,0.511,10,0.0957,-26.214,1,"Divertimento No. 10 in F Major, K. 247: IV. Adagio",40,0.0554,183.581,3
11716,0.108,1988,0.994,"['Frédéric Chopin', 'Mitsuko Uchida']",0.305,160067,0.0346,0,0.921,4,0.131,-33.309,1,"Piano Sonata No.3 in B minor, Op.58: 2. Scherzo (Molto vivace)",42,0.0444,73.806,5
11717,0.165,1988,0.926,['Bette Midler'],0.243,195267,0.105,0,0.01,11,0.113,-18.468,1,The Glory of Love,39,0.0322,66.455,5
11718,0.459,1988,0.743,['Everything But The Girl'],0.509,256667,0.397,0,0.00036,11,0.131,-9.171,1,I Don't Want to Talk About It - 2012 Remaster,51,0.0277,130.709,4
11719,0.51,1988,0.063,"[""Ultramagnetic MC's""]",0.922,326680,0.959,0,1.47e-05,7,0.151,-3.542,1,Ego Trippin',38,0.277,94.674,4
11720,0.228,1988,0.984,"['Isaac Albéniz', 'Alicia de Larrocha']",0.377,277160,0.0726,0,0.907,2,0.112,-27.63,1,"Suite española No. 1, Op. 47: Sevilla (Sevillanas)",38,0.043,117.186,3
11721,0.138,1988,0.00173,['U2'],0.282,382773,0.517,0,0.695,3,0.0804,-13.069,1,Hawkmoon 269,42,0.0373,94.7,4
11722,0.805,1988,0.048,['Bon Jovi'],0.555,316707,0.973,0,0.0,9,0.0853,-3.804,1,Bad Medicine,40,0.035,118.642,4
11723,0.541,1988,0.0531,['Roxette'],0.634,237320,0.838,0,8.34e-06,2,0.0522,-5.363,1,The Look,70,0.0413,95.011,4
11724,0.165,1989,0.625,['Dave Wong'],0.525,301960,0.436,0,6.55e-06,2,0.112,-12.047,0,誰明浪子心,48,0.0297,140.357,4
11725,0.958,1989,0.395,['Wink'],0.636,269013,0.954,0,0.000546,9,0.043,-6.125,0,淋しい熱帯魚[Bonus Track] (Remastered 2013),49,0.0365,121.914,4
11726,0.865,1989,0.123,['Jerry Lee Lewis'],0.388,153333,0.903,0,0.0124,0,0.224,-10.851,1,Great Balls Of Fire,50,0.0624,176.148,4
11727,0.471,1989,0.000611,['Whitesnake'],0.537,259901,0.662,0,1.43e-06,9,0.0863,-7.52,1,The Deeper the Love - 2019 Remaster,45,0.0286,104.977,4
11728,0.452,1989,0.00489,['Skinny Puppy'],0.618,330240,0.902,0,0.00445,0,0.126,-6.175,1,Worlock,39,0.0676,91.393,4
11729,0.942,1989,0.428,['Los Tigres Del Norte'],0.848,181387,0.506,0,0.0,2,0.0471,-11.935,0,América,41,0.166,126.123,4
11730,0.491,1989,0.851,"['Gal Costa', 'Antônio Carlos Jobim']",0.487,181453,0.329,0,0.0301,7,0.974,-14.222,1,One Note Samba,48,0.178,81.902,4
11731,0.0332,1989,0.108,['Nuclear Assault'],0.23,198960,0.996,0,0.927,8,0.129,-4.308,1,Critical Mass,43,0.0878,100.892,4
11732,0.166,1989,0.365,['Daniela Romo'],0.56,247053,0.231,0,0.0,5,0.184,-13.753,0,Quiero Amanecer Con Alguien,35,0.036,77.998,4
11733,0.585,1989,0.00246,['Red Hot Chili Peppers'],0.56,223387,0.969,0,2.78e-06,0,0.214,-3.629,1,Knock Me Down - Remastered,44,0.054,123.954,4
11734,0.778,1989,0.0282,['Stevie Ray Vaughan'],0.415,198667,0.72,0,0.0046,11,0.113,-12.575,1,Love Me Darlin',40,0.0367,122.532,4
11735,0.831,1989,0.0995,['The Rolling Stones'],0.493,278107,0.956,0,0.000295,7,0.83,-4.257,1,Mixed Emotions,45,0.0429,137.091,4
11736,0.535,1989,0.297,['Christopher Williams'],0.632,320027,0.655,0,0.0,9,0.103,-10.853,1,"Promises, Promises",35,0.0657,154.004,4
11737,0.688,1989,0.0564,['The Outfield'],0.618,210160,0.79,0,0.238,3,0.253,-8.802,1,Voices Of Babylon,43,0.0308,121.114,4
11738,0.856,1989,0.203,['Regina Belle'],0.609,271107,0.529,0,0.0,1,0.12,-12.453,1,All I Want Is Forever,38,0.0316,92.315,4
11739,0.904,1989,0.325,"['Gipsy Kings', 'William Chirino', 'Willy Chirino']",0.647,190160,0.94,0,0.000173,1,0.186,-8.264,0,Soy,34,0.0814,114.6,4
11740,0.221,1989,0.485,"['Sandy Lam', 'Wong Kei Wah']",0.495,299827,0.325,0,0.0,10,0.114,-10.939,0,愛上一個不回家的人,48,0.0372,168.136,4
11741,0.687,1989,0.226,['Babyface'],0.743,259267,0.86,0,0.000422,5,0.0513,-6.346,1,Tender Lover,38,0.0445,102.459,4
11742,0.0993,1989,0.267,['Alannah Myles'],0.42,277400,0.399,0,0.0,9,0.127,-10.563,1,Lover of Mine,50,0.0279,148.034,4
11743,0.512,1989,2.4e-05,['Ministry'],0.682,493827,0.607,1,0.384,11,0.178,-12.646,0,So What,38,0.0395,129.58,4
11744,0.199,1989,0.818,['Regina Belle'],0.484,308400,0.295,0,3.19e-05,6,0.13,-12.371,1,Make It Like It Was,40,0.0323,119.656,4
11745,0.513,1989,0.083,['Danger Danger'],0.596,295960,0.804,0,0.000176,4,0.0681,-9.892,1,Don't Walk Away,44,0.0332,113.336,4
11746,0.309,1989,0.495,"['Michael Bolton', 'Suzi Benson']",0.552,247493,0.391,0,0.0,2,0.0867,-12.097,1,From Now On (with Suzi Benson),44,0.0343,131.98,4
11747,0.447,1989,0.0168,['Beastie Boys'],0.765,91627,0.458,0,5.24e-05,7,0.236,-13.384,1,B-Boy Bouillabaisse: Hello Brooklyn,37,0.336,166.801,4
11748,0.38,1989,0.757,['Dave Wong'],0.564,251467,0.349,0,0.0,10,0.0792,-14.09,1,幾分傷心幾分痴(一場遊戲一場夢),46,0.067,142.014,4
11749,0.171,1989,0.856,['Loreena McKennitt'],0.431,323067,0.239,0,5.03e-06,4,0.736,-14.436,0,The Stolen Child,44,0.0589,138.939,4
11750,0.268,1989,0.41,['Van Morrison'],0.35,123133,0.385,0,0.0822,0,0.114,-12.477,1,Coney Island,42,0.0327,68.105,4
11751,0.241,1989,0.0201,['Bad English'],0.348,286040,0.444,0,1.23e-05,9,0.0639,-10.001,1,Price of Love,44,0.0288,138.194,4
11752,0.83,1989,0.773,"['Dean Martin', 'Nelson Riddle']",0.594,151227,0.399,0,0.0,2,0.366,-10.012,1,Ain't That A Kick In The Head,40,0.0549,131.797,4
11753,0.962,1989,0.442,['Johnny Horton'],0.469,131493,0.517,0,0.0,4,0.389,-14.127,1,Honky Tonk Man,36,0.038,136.153,4
11754,0.226,1989,0.278,['Babyface'],0.691,311533,0.375,0,0.0,0,0.0887,-10.164,1,Sunshine,34,0.0293,131.905,4
11755,0.477,1989,0.276,"['John P. Kee', 'The New Life Community Choir']",0.419,325827,0.711,0,0.0,0,0.26,-7.069,1,New Life,33,0.038,131.213,3
11756,0.633,1990,0.226,['The Outfield'],0.623,267280,0.675,0,8.37e-05,10,0.156,-9.196,1,For You,46,0.0309,118.9,4
11757,0.184,1990,6.27e-05,['Hüsker Dü'],0.183,236093,0.938,0,1.83e-06,7,0.326,-11.314,1,Eight Miles High,40,0.0681,160.257,4
11758,0.444,1990,0.018,['Madonna'],0.705,351560,0.693,0,1.21e-06,0,0.441,-10.122,1,Like a Prayer,45,0.0455,111.872,4
11759,0.629,1990,0.0329,['Tony Terry'],0.535,318933,0.644,0,0.0,7,0.104,-11.232,1,Everlasting Love,36,0.0345,154.062,4
11760,0.166,1990,0.0424,['Boogie Down Productions'],0.792,399760,0.35,1,7.72e-05,9,0.0974,-16.725,1,Love's Gonna Get'cha (Material Love),38,0.482,189.91,4
11761,0.325,1990,0.0537,['Johnny Van Zant'],0.446,400933,0.568,0,9.71e-06,6,0.109,-10.556,1,Brickyard Road - l,38,0.039,139.739,4
11762,0.466,1990,0.404,['Keith Whitley'],0.644,207107,0.381,0,2.94e-06,5,0.315,-13.672,1,"Miami, My Amy",36,0.0285,108.504,4
11763,0.825,1990,0.00212,['AC/DC'],0.622,270240,0.757,0,1.91e-06,9,0.092,-3.449,1,Got You by the Balls,45,0.0246,96.966,4
11764,0.378,1990,0.000175,['Bad Religion'],0.275,117333,0.982,1,0.0,8,0.121,-3.169,1,Modern Man,44,0.178,162.134,4
11765,0.483,1990,0.503,['Alejandra Guzman'],0.588,213533,0.537,0,0.0,2,0.18,-8.388,1,Cuidado Con El Corazon,34,0.0309,141.118,4
11766,0.675,1990,0.0983,['Brand Nubian'],0.902,294720,0.632,0,0.0,2,0.264,-8.845,1,All for One,39,0.099,101.499,4
11767,0.206,1990,0.973,['Basil Poledouris'],0.425,306467,0.0578,0,2.69e-06,7,0.0829,-19.859,0,Hymn To Red October (Main Title),47,0.0265,81.154,4
11768,0.123,1990,0.00137,['Judas Priest'],0.359,287667,0.968,0,0.288,9,0.382,-5.4,1,Metal Meltdown,44,0.17,150.058,4
11769,0.243,1990,0.541,['黃品源'],0.578,293840,0.334,0,5.95e-06,9,0.0675,-11.974,0,你怎麼捨得我難過,48,0.0267,135.934,4
11770,0.614,1990,0.123,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",0.629,238907,0.394,0,0.00111,0,0.0554,-16.382,1,Living Legend,40,0.0281,84.98,4
11771,0.194,1990,2.93e-05,['Slayer'],0.486,249867,0.985,1,0.0331,1,0.0596,-4.813,1,Expendable Youth,36,0.0773,108.546,4
11772,0.866,1990,0.853,['They Might Be Giants'],0.723,178733,0.358,0,0.0,4,0.108,-12.406,1,Dead,36,0.0312,82.723,4
11773,0.465,1990,0.202,['Juan Gabriel'],0.195,178507,0.905,0,0.0,2,0.875,-7.746,1,Viva México / Guadalajara (En Vivo) - En el Palacio de Bellas Artes,45,0.0878,199.179,4
11774,0.515,1990,0.00113,['Public Enemy'],0.632,307640,0.748,0,8.58e-05,7,0.0549,-15.412,1,Brothers Gonna Work It Out,39,0.0988,105.316,4
11775,0.969,1991,0.795,['Joan Sebastian'],0.546,149873,0.325,0,7.76e-06,1,0.0514,-8.835,1,Lo Dijo El Cura,38,0.14,187.451,3
11776,0.291,1991,0.498,['Rod Stewart'],0.523,241507,0.366,0,0.0,10,0.094,-14.069,1,Have I Told You Lately - 2008 Remaster,51,0.0331,142.814,4
11777,0.738,1991,9.09e-05,['Red Hot Chili Peppers'],0.602,279067,0.75,0,0.00148,11,0.28,-10.877,0,My Lovely Man,47,0.0483,113.917,4
11778,0.416,1991,0.000101,['Ozzy Osbourne'],0.328,287133,0.907,0,3.59e-05,10,0.422,-6.43,0,Won't Be Coming Home (S.I.N.),43,0.0597,123.931,4
11779,0.149,1991,0.0418,['White Lion'],0.493,326827,0.476,0,0.0,10,0.147,-10.485,1,Til Death Do Us Part,53,0.0287,122.481,4
11780,0.345,1991,0.000796,['Orbital'],0.523,490680,0.706,0,0.313,0,0.112,-9.837,1,Belfast,51,0.0465,119.693,4
11781,0.873,1991,0.241,['Liberación'],0.621,184160,0.696,0,4.42e-06,3,0.102,-9.067,1,No Tiene Edad,41,0.032,93.965,4
11782,0.304,1991,0.638,['Wakin Chau'],0.604,284360,0.278,0,0.000234,2,0.296,-12.251,1,讓我歡喜讓我憂,51,0.0297,116.068,4
11783,0.841,1991,0.14,['Tanya Tucker'],0.565,184893,0.635,0,0.0,5,0.11,-9.119,0,If Your Heart Ain't Busy Tonight,39,0.0319,176.796,4
11784,0.307,1991,0.00218,['Red Hot Chili Peppers'],0.459,193507,0.962,0,0.0503,2,0.188,-10.653,1,The Greeting Song,46,0.0485,134.139,4
11785,0.45,1991,0.00232,"[""Guns N' Roses""]",0.37,319373,0.857,0,0.000225,6,0.138,-7.93,1,The Garden,48,0.0516,81.203,4
11786,0.225,1991,0.917,['Jon Schmidt'],0.231,187053,0.442,0,0.935,1,0.0654,-14.182,1,All of Me,40,0.0482,106.739,4
11787,0.264,1991,0.775,['Lorrie Morgan'],0.516,280067,0.223,0,2.59e-05,5,0.265,-13.292,1,Something In Red,38,0.03,126.823,3
11788,0.336,1991,0.611,"[""Guns N' Roses""]",0.675,156133,0.338,0,0.0,8,0.352,-15.47,1,You Ain't The First,48,0.0365,111.78,3
11789,0.383,1992,0.0116,['Damn Yankees'],0.48,279847,0.72,0,0.0,7,0.114,-5.607,1,Where You Goin' Now,47,0.0283,76.54,4
11790,0.952,1992,0.451,['Brenton Wood'],0.82,150480,0.529,0,2.62e-05,5,0.0982,-9.985,1,I'm The One Who Knows,39,0.0313,107.789,4
11791,0.185,1992,0.931,"['Dmitri Shostakovich', 'Concertgebouworkest', 'Riccardo Chailly']",0.23,204373,0.2,0,0.934,10,0.0855,-18.457,1,Jazz Suite No.2: 4. Waltz I,46,0.0404,103.923,4
11792,0.197,1992,0.000102,['Stone Temple Pilots'],0.238,364573,0.915,0,0.00866,9,0.0821,-7.574,1,Sin - 2017 Remaster,41,0.0628,158.852,4
11793,0.94,1992,0.0114,['Saint Etienne'],0.703,261000,0.735,0,8.44e-05,8,0.93,-9.785,1,Nothing Can Stop Us,47,0.0321,115.301,4
11794,0.188,1992,0.000168,['Nine Inch Nails'],0.52,248573,0.897,0,0.398,11,0.693,-8.361,1,Gave Up,42,0.0628,143.946,4
11795,0.331,1992,0.192,['José José'],0.334,262240,0.436,0,0.0,2,0.0462,-10.639,1,Eso Nomás,38,0.0422,175.701,4
11796,0.115,1992,0.369,['R.E.M.'],0.315,261573,0.235,0,0.000843,7,0.1,-12.363,1,Sweetness Follows,47,0.0337,76.632,4
11797,0.748,1992,0.852,"['Ella Fitzgerald', 'Chick Webb']",0.608,146427,0.356,0,0.00231,2,0.0737,-11.422,0,When I Get Low I Get High,43,0.468,199.399,4
11798,0.257,1992,0.218,['KISS'],0.521,279067,0.324,0,0.0,8,0.0618,-10.979,1,Every Time I Look At You,53,0.0329,144.065,4
11799,0.862,1992,0.197,['Leonard Cohen'],0.677,401533,0.594,0,3.86e-05,9,0.122,-10.762,0,The Future,51,0.029,141.813,4
11800,0.588,1992,0.254,['The Left Banke'],0.474,162907,0.436,0,0.0,9,0.294,-11.715,1,Walk Away Renee,39,0.0284,118.314,4
11801,0.274,1992,0.455,"['Roy Orbison', 'k.d. lang']",0.471,227747,0.31,0,3.16e-06,2,0.289,-11.583,1,Crying,46,0.024,147.686,4
11802,0.438,1992,0.0116,['Morrissey'],0.525,313440,0.595,0,0.084,2,0.355,-9.812,1,We'll Let You Know - 2014 Remaster,37,0.0283,116.662,4
11803,0.226,1992,0.344,"['Michael W. Smith', 'Amy Grant']",0.297,255293,0.475,0,0.0,9,0.105,-9.661,1,Somewhere Somehow,48,0.0265,152.303,4
11804,0.344,1993,0.00186,['Björk'],0.485,295360,0.594,0,3.41e-05,5,0.115,-13.563,1,Come to Me,40,0.0335,173.456,4
11805,0.117,1993,0.871,['Counting Crows'],0.348,280627,0.115,0,0.0,5,0.307,-14.393,1,Raining In Baltimore,43,0.0414,86.426,5
11806,0.302,1993,0.0247,['Enigma'],0.503,434507,0.691,0,0.348,6,0.113,-13.0,0,The Eyes Of Truth,49,0.0461,94.917,4
11807,0.43,1993,0.183,['The Connells'],0.53,278973,0.59,0,0.00227,11,0.0675,-9.169,1,'74-'75,65,0.025,144.202,4
11808,0.711,1993,0.182,['Vicente Fernández'],0.616,167027,0.472,0,0.0,2,0.278,-6.509,1,El Cantador,47,0.0375,97.417,3
11809,0.226,1993,0.0246,['Enigma'],0.523,321493,0.659,0,0.39,4,0.333,-12.884,0,Age Of Loneliness (Carly's Song),48,0.0447,92.991,4
11810,0.0884,1993,0.148,['Walter Hawkins'],0.254,450427,0.374,0,3.85e-06,1,0.101,-13.703,1,Be Grateful,38,0.0427,95.808,4
11811,0.172,1993,0.706,['Wu-Tang Clan'],0.675,158427,0.659,0,0.0,9,0.113,-8.787,0,C.R.E.A.M. (Cash Rules Everything Around Me) - A Cappella,42,0.95,79.457,1
11812,0.384,1993,0.534,['Phil Collins'],0.701,343893,0.469,0,0.00105,3,0.121,-9.63,1,Everyday - 2015 Remastered,51,0.0305,94.699,4
11813,0.629,1993,0.000793,['Propagandhi'],0.349,214920,0.969,0,0.00344,7,0.117,-4.621,1,Anti-Manifesto,43,0.114,114.994,4
11814,0.499,1993,0.034,['Liberación'],0.544,200720,0.586,0,0.00826,9,0.101,-6.356,1,Cómo Duele,37,0.0281,107.883,4
11815,0.984,1993,0.601,['Banda Machos'],0.742,126200,0.477,0,0.0,8,0.211,-10.736,1,Ya lo pensé,40,0.0828,142.173,4
11816,0.968,1993,0.112,['Los Ángeles Azules'],0.509,183680,0.49,0,0.259,5,0.106,-6.977,1,Cumbia India,46,0.0486,180.965,4
11817,0.551,1993,0.0749,['Óscar Medina'],0.595,273600,0.532,0,0.0,4,0.365,-11.217,1,Cuando Tu Naciste,45,0.0274,104.209,4
11818,0.696,1993,0.0732,['The Cranberries'],0.599,128133,0.578,0,3.71e-06,2,0.122,-12.111,0,Wanted,47,0.0284,111.198,4
11819,0.447,1993,0.982,['Ayub Ogada'],0.481,337160,0.0422,0,0.00434,9,0.0877,-20.427,0,Kothbiro,52,0.0351,110.456,3
11820,0.82,1994,0.413,['Selena'],0.871,205133,0.507,0,0.0,2,0.115,-9.924,1,Tus Desprecios,50,0.11,93.069,4
11821,0.264,1994,0.626,['Pink Floyd'],0.384,256986,0.348,0,0.00124,0,0.236,-12.239,1,A Great Day for Freedom,49,0.0293,84.311,3
11822,0.352,1994,0.892,['All-4-One'],0.322,212640,0.25,0,0.0,0,0.12,-11.451,0,So Much in Love,46,0.03,137.714,4
11823,0.722,1994,0.782,['Chet Baker'],0.499,354160,0.374,0,0.353,7,0.101,-12.764,1,I'll Remember April,52,0.033,123.599,4
11824,0.629,1994,0.00895,['Nine Inch Nails'],0.722,264533,0.435,0,0.397,9,0.142,-14.354,1,Piggy,42,0.0525,131.87,4
11825,0.24,1994,0.147,['H-Town'],0.584,297273,0.444,0,0.0,9,0.607,-11.424,0,Emotions,41,0.0407,117.987,4
11826,0.325,1994,0.00515,['Jeff Buckley'],0.469,283507,0.625,0,2.03e-05,4,0.0682,-5.381,0,So Real,50,0.0306,76.786,4
11827,0.652,1994,0.132,['Mocedades'],0.415,214573,0.428,0,0.0,2,0.297,-9.313,1,Eres Tú,57,0.0254,81.352,4
11828,0.597,1994,0.00106,['The Jesus and Mary Chain'],0.447,151960,0.725,0,0.0157,6,0.105,-9.902,1,Sometimes Always,40,0.0292,116.286,4
11829,0.0701,1994,0.000223,['Nine Inch Nails'],0.535,296600,0.957,1,0.473,4,0.418,-7.866,0,Ruiner,41,0.0631,116.665,4
11830,0.936,1994,0.544,['Banda Machos'],0.464,160560,0.346,0,0.0,10,0.0937,-12.112,1,Besando borrachos,43,0.0871,177.938,3
11831,0.0379,1994,0.0767,['Vangelis'],0.21,180933,0.155,0,0.762,0,0.352,-25.255,1,Tears in Rain,50,0.0349,96.349,4
11832,0.448,1994,0.0122,['House Of Pain'],0.861,223800,0.573,1,0.00455,11,0.0891,-10.184,1,I'm A Swing It,49,0.12,99.036,4
11833,0.337,1994,0.605,['Immature'],0.701,253190,0.393,0,3.41e-05,9,0.109,-10.236,0,Never Lie,39,0.0299,142.106,4
